,sample_name,dose,timepoint,drug,viability
2935,BULK3_n2,d5,72h,Oxaliplatin,1.11401151631478
2936,BULK3_n2,d6,72h,Oxaliplatin,1.08809980806142
2937,BULK3_n2,d7,72h,Oxaliplatin,1.15460652591171
2938,BULK3_n2,d8,72h,Oxaliplatin,1.10700575815739
2939,BULK3_n2,d9,72h,Oxaliplatin,1.0190019193858
2940,BULK3_n2,d10,72h,Oxaliplatin,0.729078694817658
2941,BULK4_n1,d1,72h,Oxaliplatin,1.6820998906307
2942,BULK4_n1,d2,72h,Oxaliplatin,1.31170251549398
2943,BULK4_n1,d3,72h,Oxaliplatin,1.30113014947138
2944,BULK4_n1,d4,72h,Oxaliplatin,1.26831935836675
2945,BULK4_n1,d5,72h,Oxaliplatin,1.26613197229311
2946,BULK4_n1,d6,72h,Oxaliplatin,1.23915421071819
2947,BULK4_n1,d7,72h,Oxaliplatin,1.23113379511484
2948,BULK4_n1,d8,72h,Oxaliplatin,1.12541013488881
2949,BULK4_n1,d9,72h,Oxaliplatin,1.03973751367116
2950,BULK4_n1,d10,72h,Oxaliplatin,0.67553773240977
2951,BULK4_n2,d1,72h,Oxaliplatin,1.32520944402133
2952,BULK4_n2,d2,72h,Oxaliplatin,1.31759329779132
2953,BULK4_n2,d3,72h,Oxaliplatin,1.33358720487433
2954,BULK4_n2,d4,72h,Oxaliplatin,1.38233054074638
2955,BULK4_n2,d5,72h,Oxaliplatin,1.35872048743336
2956,BULK4_n2,d6,72h,Oxaliplatin,1.25552170601676
2957,BULK4_n2,d7,72h,Oxaliplatin,1.22772277227723
2958,BULK4_n2,d8,72h,Oxaliplatin,1.11614623000762
2959,BULK4_n2,d9,72h,Oxaliplatin,1.03351104341203
2960,BULK4_n2,d10,72h,Oxaliplatin,0.793983244478294
2961,BULK5_n1,d1,72h,Oxaliplatin,1.07673547600383
2962,BULK5_n1,d2,72h,Oxaliplatin,1.10051389251807
2963,BULK5_n1,d3,72h,Oxaliplatin,1.11993728769271
2964,BULK5_n1,d4,72h,Oxaliplatin,1.10965943733124
2965,BULK5_n1,d5,72h,Oxaliplatin,1.07751937984496
2966,BULK5_n1,d6,72h,Oxaliplatin,1.13274105043115
2967,BULK5_n1,d7,72h,Oxaliplatin,1.14563191359638
2968,BULK5_n1,d8,72h,Oxaliplatin,1.06375751241181
2969,BULK5_n1,d9,72h,Oxaliplatin,1.05269575820922
2970,BULK5_n1,d10,72h,Oxaliplatin,0.818482710565282
2971,BULK5_n2,d1,72h,Oxaliplatin,0.997434801197093
2972,BULK5_n2,d2,72h,Oxaliplatin,1.03847798204361
2973,BULK5_n2,d3,72h,Oxaliplatin,1.05848653270628
2974,BULK5_n2,d4,72h,Oxaliplatin,1.07678495083369
2975,BULK5_n2,d5,72h,Oxaliplatin,1.01684480547242
2976,BULK5_n2,d6,72h,Oxaliplatin,1.07002992731937
2977,BULK5_n2,d7,72h,Oxaliplatin,1.08678922616503
2978,BULK5_n2,d8,72h,Oxaliplatin,1.06395895681915
2979,BULK5_n2,d9,72h,Oxaliplatin,1.04104318084652
2980,BULK5_n2,d10,72h,Oxaliplatin,0.825566481402309
2981,BULK6_n1,d1,72h,Oxaliplatin,1.00813704496788
2982,BULK6_n1,d2,72h,Oxaliplatin,1.01713062098501
2983,BULK6_n1,d3,72h,Oxaliplatin,1.01038543897216
2984,BULK6_n1,d4,72h,Oxaliplatin,1.01177730192719
2985,BULK6_n1,d5,72h,Oxaliplatin,1.07002141327623
2986,BULK6_n1,d6,72h,Oxaliplatin,1.06145610278373
2987,BULK6_n1,d7,72h,Oxaliplatin,1.0771948608137
2988,BULK6_n1,d8,72h,Oxaliplatin,1.04614561027837
2989,BULK6_n1,d9,72h,Oxaliplatin,1.00781584582441
2990,BULK6_n1,d10,72h,Oxaliplatin,0.728586723768737
2991,BULK6_n2,d1,72h,Oxaliplatin,1.10470285446888
2992,BULK6_n2,d2,72h,Oxaliplatin,1.09405708937763
2993,BULK6_n2,d3,72h,Oxaliplatin,1.11452971455311
2994,BULK6_n2,d4,72h,Oxaliplatin,1.1653018249883
2995,BULK6_n2,d5,72h,Oxaliplatin,1.16284510996724
2996,BULK6_n2,d6,72h,Oxaliplatin,1.21794571829668
2997,BULK6_n2,d7,72h,Oxaliplatin,1.22718764623304
2998,BULK6_n2,d8,72h,Oxaliplatin,1.08189050070192
2999,BULK6_n2,d9,72h,Oxaliplatin,1.03766963032288
3000,BULK6_n2,d10,72h,Oxaliplatin,0.702386523163313
3001,SUDHL4_n1,d1,72h,Rapamycin,0.866781017724414
3002,SUDHL4_n1,d2,72h,Rapamycin,0.725557461406518
3003,SUDHL4_n1,d3,72h,Rapamycin,0.670097198399085
3004,SUDHL4_n1,d4,72h,Rapamycin,0.710120068610635
3005,SUDHL4_n1,d5,72h,Rapamycin,0.656375071469411
3006,SUDHL4_n1,d6,72h,Rapamycin,0.676386506575186
3007,SUDHL4_n1,d7,72h,Rapamycin,0.598627787307033
3008,SUDHL4_n1,d8,72h,Rapamycin,0.611206403659234
3009,SUDHL4_n1,d9,72h,Rapamycin,0.552887364208119
3010,SUDHL4_n1,d10,72h,Rapamycin,0
3011,SUDHL4_n2,d1,72h,Rapamycin,0.570394207562349
3012,SUDHL4_n2,d2,72h,Rapamycin,0.48994368463395
3013,SUDHL4_n2,d3,72h,Rapamycin,0.447304907481899
3014,SUDHL4_n2,d4,72h,Rapamycin,0.510458567980692
3015,SUDHL4_n2,d5,72h,Rapamycin,0.497184231697506
3016,SUDHL4_n2,d6,72h,Rapamycin,0.489541432019308
3017,SUDHL4_n2,d7,72h,Rapamycin,0.496781979082864
3018,SUDHL4_n2,d8,72h,Rapamycin,0.458970233306516
3019,SUDHL4_n2,d9,72h,Rapamycin,0.496379726468222
3020,SUDHL4_n2,d10,72h,Rapamycin,0
3021,K562_n1,d1,72h,Rapamycin,0.789175228791197
3022,K562_n1,d2,72h,Rapamycin,0.630003930155522
3023,K562_n1,d3,72h,Rapamycin,0.609567121441806
3024,K562_n1,d4,72h,Rapamycin,0.592611307618887
3025,K562_n1,d5,72h,Rapamycin,0.565661669754646
3026,K562_n1,d6,72h,Rapamycin,0.575318623322666
3027,K562_n1,d7,72h,Rapamycin,0.576890685531413
3028,K562_n1,d8,72h,Rapamycin,0.493964404019988
3029,K562_n1,d9,72h,Rapamycin,0.470495761046544
3030,K562_n1,d10,72h,Rapamycin,0.105440458143844
3031,K562_n2,d1,72h,Rapamycin,0.806044177864929
3032,K562_n2,d2,72h,Rapamycin,0.69946363688794
3033,K562_n2,d3,72h,Rapamycin,0.605398235192341
3034,K562_n2,d4,72h,Rapamycin,0.572351346675125
3035,K562_n2,d5,72h,Rapamycin,0.560355268469923
3036,K562_n2,d6,72h,Rapamycin,0.575350366226426
3037,K562_n2,d7,72h,Rapamycin,0.576619182190438
3038,K562_n2,d8,72h,Rapamycin,0.49155083914874
3039,K562_n2,d9,72h,Rapamycin,0.485264432781591
3040,K562_n2,d10,72h,Rapamycin,0.120825883845666
3041,HL60_n1,d1,72h,Rapamycin,1.11134020618557
3042,HL60_n1,d2,72h,Rapamycin,0.903092783505155
3043,HL60_n1,d3,72h,Rapamycin,0.802061855670103
3044,HL60_n1,d4,72h,Rapamycin,0.775257731958763
3045,HL60_n1,d5,72h,Rapamycin,0.787628865979381
3046,HL60_n1,d6,72h,Rapamycin,0.802061855670103
3047,HL60_n1,d7,72h,Rapamycin,0.663917525773196
3048,HL60_n1,d8,72h,Rapamycin,0.515463917525773
3049,HL60_n1,d9,72h,Rapamycin,0.439175257731959
3050,HL60_n1,d10,72h,Rapamycin,0
3051,HL60_n2,d1,72h,Rapamycin,0.634545454545455
3052,HL60_n2,d2,72h,Rapamycin,0.616363636363636
3053,HL60_n2,d3,72h,Rapamycin,0.658181818181818
3054,HL60_n2,d4,72h,Rapamycin,0.618181818181818
3055,HL60_n2,d5,72h,Rapamycin,0.634545454545455
3056,HL60_n2,d6,72h,Rapamycin,0.567272727272727
3057,HL60_n2,d7,72h,Rapamycin,0.587272727272727
3058,HL60_n2,d8,72h,Rapamycin,0.569090909090909
3059,HL60_n2,d9,72h,Rapamycin,0.44
3060,HL60_n2,d10,72h,Rapamycin,0
3061,THP1_n2,d1,72h,Rapamycin,0.907109839313229
3062,THP1_n2,d2,72h,Rapamycin,0.692053709002862
3063,THP1_n2,d3,72h,Rapamycin,0.604006163328197
3064,THP1_n2,d4,72h,Rapamycin,0.585296059872331
3065,THP1_n2,d5,72h,Rapamycin,0.570768214836011
3066,THP1_n2,d6,72h,Rapamycin,0.577591899625798
3067,THP1_n2,d7,72h,Rapamycin,0.553378824565265
3068,THP1_n2,d8,72h,Rapamycin,0.561303103675985
3069,THP1_n2,d9,72h,Rapamycin,0.546114902047105
3070,THP1_n2,d10,72h,Rapamycin,0.0821043363416245
3071,THP1_n1,d1,72h,Rapamycin,0.865113296280462
3072,THP1_n1,d2,72h,Rapamycin,0.657118426678068
3073,THP1_n1,d3,72h,Rapamycin,0.581231295425395
3074,THP1_n1,d4,72h,Rapamycin,0.562847370671227
3075,THP1_n1,d5,72h,Rapamycin,0.562847370671227
3076,THP1_n1,d6,72h,Rapamycin,0.560923471569047
3077,THP1_n1,d7,72h,Rapamycin,0.549166310389055
3078,THP1_n1,d8,72h,Rapamycin,0.547456177853784
3079,THP1_n1,d9,72h,Rapamycin,0.554082941427961
3080,THP1_n1,d10,72h,Rapamycin,0.106241983753741
3081,BULK1_n1,d1,72h,Rapamycin,0.744301016204339
3082,BULK1_n1,d2,72h,Rapamycin,0.593518264213128
3083,BULK1_n1,d3,72h,Rapamycin,0.562482834386158
3084,BULK1_n1,d4,72h,Rapamycin,0.502059873661082
3085,BULK1_n1,d5,72h,Rapamycin,0.499313375446306
3086,BULK1_n1,d6,72h,Rapamycin,0.515792364734963
3087,BULK1_n1,d7,72h,Rapamycin,0.492447129909366
3088,BULK1_n1,d8,72h,Rapamycin,0.445207360615216
3089,BULK1_n1,d9,72h,Rapamycin,0.411150782751991
3090,BULK1_n1,d10,72h,Rapamycin,0.099423235374897
3091,BULK1_n2,d1,72h,Rapamycin,0.655528255528256
3092,BULK1_n2,d2,72h,Rapamycin,0.546928746928747
3093,BULK1_n2,d3,72h,Rapamycin,0.505651105651106
3094,BULK1_n2,d4,72h,Rapamycin,0.495823095823096
3095,BULK1_n2,d5,72h,Rapamycin,0.498034398034398
3096,BULK1_n2,d6,72h,Rapamycin,0.466339066339066
3097,BULK1_n2,d7,72h,Rapamycin,0.426781326781327
3098,BULK1_n2,d8,72h,Rapamycin,0.40982800982801
3099,BULK1_n2,d9,72h,Rapamycin,0.396560196560197
3100,BULK1_n2,d10,72h,Rapamycin,0.0402948402948403
3101,BULK2_n1,d1,72h,Rapamycin,0.725654167790666
3102,BULK2_n1,d2,72h,Rapamycin,0.54167790666307
3103,BULK2_n1,d3,72h,Rapamycin,0.465605611006204
3104,BULK2_n1,d4,72h,Rapamycin,0.45238737523604
3105,BULK2_n1,d5,72h,Rapamycin,0.419746425681144
3106,BULK2_n1,d6,72h,Rapamycin,0.39627731319126
3107,BULK2_n1,d7,72h,Rapamycin,0.442945778257351
3108,BULK2_n1,d8,72h,Rapamycin,0.37415700026976
3109,BULK2_n1,d9,72h,Rapamycin,0.384947396816833
3110,BULK2_n1,d10,72h,Rapamycin,0.0385756676557863
3111,BULK2_n2,d1,72h,Rapamycin,0.813605857230018
3112,BULK2_n2,d2,72h,Rapamycin,0.594264795607077
3113,BULK2_n2,d3,72h,Rapamycin,0.506101281269067
3114,BULK2_n2,d4,72h,Rapamycin,0.521354484441733
3115,BULK2_n2,d5,72h,Rapamycin,0.48810250152532
3116,BULK2_n2,d6,72h,Rapamycin,0.472849298352654
3117,BULK2_n2,d7,72h,Rapamycin,0.446918852959121
3118,BULK2_n2,d8,72h,Rapamycin,0.450579621720561
3119,BULK2_n2,d9,72h,Rapamycin,0.354484441732764
3120,BULK2_n2,d10,72h,Rapamycin,0.143990237949969
3121,BULK3_n1,d1,72h,Rapamycin,0.637810311903246
3122,BULK3_n1,d2,72h,Rapamycin,0.477402928071292
3123,BULK3_n1,d3,72h,Rapamycin,0.404837683004456
3124,BULK3_n1,d4,72h,Rapamycin,0.381740474674911
3125,BULK3_n1,d5,72h,Rapamycin,0.383831954169319
3126,BULK3_n1,d6,72h,Rapamycin,0.351823224515777
3127,BULK3_n1,d7,72h,Rapamycin,0.348822406110757
3128,BULK3_n1,d8,72h,Rapamycin,0.299899972719833
3129,BULK3_n1,d9,72h,Rapamycin,0.325543329999091
3130,BULK3_n1,d10,72h,Rapamycin,0.0932072383377285
3131,BULK3_n2,d1,72h,Rapamycin,0.633824599708879
3132,BULK3_n2,d2,72h,Rapamycin,0.468431586608443
3133,BULK3_n2,d3,72h,Rapamycin,0.378548034934498
3134,BULK3_n2,d4,72h,Rapamycin,0.40438500727802
3135,BULK3_n2,d5,72h,Rapamycin,0.371088064046579
3136,BULK3_n2,d6,72h,Rapamycin,0.366448326055313
3137,BULK3_n2,d7,72h,Rapamycin,0.358897379912664
3138,BULK3_n2,d8,72h,Rapamycin,0.326055312954876
3139,BULK3_n2,d9,72h,Rapamycin,0.301491994177584
3140,BULK3_n2,d10,72h,Rapamycin,0.0655021834061135
3141,BULK4_n1,d1,72h,Rapamycin,0.844792923200643
3142,BULK4_n1,d2,72h,Rapamycin,0.715721753116204
3143,BULK4_n1,d3,72h,Rapamycin,0.607961399276236
3144,BULK4_n1,d4,72h,Rapamycin,0.57016485725774
3145,BULK4_n1,d5,72h,Rapamycin,0.549658222758343
3146,BULK4_n1,d6,72h,Rapamycin,0.539605950944914
3147,BULK4_n1,d7,72h,Rapamycin,0.541616405307599
3148,BULK4_n1,d8,72h,Rapamycin,0.541214314435062
3149,BULK4_n1,d9,72h,Rapamycin,0.508242862887012
3150,BULK4_n1,d10,72h,Rapamycin,0.0297547245677523
3151,BULK4_n2,d1,72h,Rapamycin,1.06238532110092
3152,BULK4_n2,d2,72h,Rapamycin,0.877064220183486
3153,BULK4_n2,d3,72h,Rapamycin,0.685779816513762
3154,BULK4_n2,d4,72h,Rapamycin,0.639908256880734
3155,BULK4_n2,d5,72h,Rapamycin,0.614220183486239
3156,BULK4_n2,d6,72h,Rapamycin,0.626605504587156
3157,BULK4_n2,d7,72h,Rapamycin,0.561467889908257
3158,BULK4_n2,d8,72h,Rapamycin,0.565596330275229
3159,BULK4_n2,d9,72h,Rapamycin,0.573853211009174
3160,BULK4_n2,d10,72h,Rapamycin,0.0408256880733945
3161,BULK5_n1,d1,72h,Rapamycin,0.633024567055981
3162,BULK5_n1,d2,72h,Rapamycin,0.471606927104309
3163,BULK5_n1,d3,72h,Rapamycin,0.390414820781313
3164,BULK5_n1,d4,72h,Rapamycin,0.340877970197342
3165,BULK5_n1,d5,72h,Rapamycin,0.352235199355618
3166,BULK5_n1,d6,72h,Rapamycin,0.352718485702779
3167,BULK5_n1,d7,72h,Rapamycin,0.328393072895691
3168,BULK5_n1,d8,72h,Rapamycin,0.298993153443415
3169,BULK5_n1,d9,72h,Rapamycin,0.275231574708015
3170,BULK5_n1,d10,72h,Rapamycin,0.0807088199758357
3171,BULK5_n2,d1,72h,Rapamycin,0.688457353310455
3172,BULK5_n2,d2,72h,Rapamycin,0.473759102703608
3173,BULK5_n2,d3,72h,Rapamycin,0.403615970536536
3174,BULK5_n2,d4,72h,Rapamycin,0.429061689126978
3175,BULK5_n2,d5,72h,Rapamycin,0.362852598978823
3176,BULK5_n2,d6,72h,Rapamycin,0.337239474345024
3177,BULK5_n2,d7,72h,Rapamycin,0.333891353477861
3178,BULK5_n2,d8,72h,Rapamycin,0.335816522976479
3179,BULK5_n2,d9,72h,Rapamycin,0.302251611283167
3180,BULK5_n2,d10,72h,Rapamycin,0.0944170084540052
3181,BULK6_n1,d1,72h,Rapamycin,0.617787913340935
3182,BULK6_n1,d2,72h,Rapamycin,0.437286202964652
3183,BULK6_n1,d3,72h,Rapamycin,0.388369441277081
3184,BULK6_n1,d4,72h,Rapamycin,0.355872291904219
3185,BULK6_n1,d5,72h,Rapamycin,0.378449258836944
3186,BULK6_n1,d6,72h,Rapamycin,0.353591790193843
3187,BULK6_n1,d7,72h,Rapamycin,0.354047890535918
3188,BULK6_n1,d8,72h,Rapamycin,0.33363740022805
3189,BULK6_n1,d9,72h,Rapamycin,0.280387685290764
3190,BULK6_n1,d10,72h,Rapamycin,0.0579247434435576
3191,BULK6_n2,d1,72h,Rapamycin,0.565190268247037
3192,BULK6_n2,d2,72h,Rapamycin,0.473736743605739
3193,BULK6_n2,d3,72h,Rapamycin,0.411228945726762
3194,BULK6_n2,d4,72h,Rapamycin,0.417716781035558
3195,BULK6_n2,d5,72h,Rapamycin,0.391266375545852
3196,BULK6_n2,d6,72h,Rapamycin,0.360573923892701
3197,BULK6_n2,d7,72h,Rapamycin,0.359201497192764
3198,BULK6_n2,d8,72h,Rapamycin,0.330754834684966
3199,BULK6_n2,d9,72h,Rapamycin,0.287461010605115
3200,BULK6_n2,d10,72h,Rapamycin,0.0868371802869619
3201,SUDHL4_n1,d1,96h,5Aza2d,1.3365179132621
3202,SUDHL4_n1,d2,96h,5Aza2d,1.22514142049026
3203,SUDHL4_n1,d3,96h,5Aza2d,1.09088623507228
3204,SUDHL4_n1,d4,96h,5Aza2d,0.871275927089881
3205,SUDHL4_n1,d5,96h,5Aza2d,0.703205531112508
3206,SUDHL4_n1,d6,96h,5Aza2d,0.419233186675047
3207,SUDHL4_n1,d7,96h,5Aza2d,0.163670647391578
3208,SUDHL4_n1,d8,96h,5Aza2d,0.077561282212445
3209,SUDHL4_n1,d9,96h,5Aza2d,0.0433689503456945
3210,SUDHL4_n1,d10,96h,5Aza2d,0.0267756128221244
3211,SUDHL4_n2,d1,96h,5Aza2d,1.00209594783419
3212,SUDHL4_n2,d2,96h,5Aza2d,1.09315323707499
3213,SUDHL4_n2,d3,96h,5Aza2d,0.974499301350722
3214,SUDHL4_n2,d4,96h,5Aza2d,0.790870982766651
3215,SUDHL4_n2,d5,96h,5Aza2d,0.632743362831858
3216,SUDHL4_n2,d6,96h,5Aza2d,0.373893805309735
3217,SUDHL4_n2,d7,96h,5Aza2d,0.145319049836982
3218,SUDHL4_n2,d8,96h,5Aza2d,0.063809967396367
3219,SUDHL4_n2,d9,96h,5Aza2d,0.0342338146250582
3220,SUDHL4_n2,d10,96h,5Aza2d,0.0267815556590592
3221,K562_n1,d1,96h,5Aza2d,0.961327014218009
3222,K562_n1,d2,96h,5Aza2d,0.934454976303318
3223,K562_n1,d3,96h,5Aza2d,0.997345971563981
3224,K562_n1,d4,96h,5Aza2d,1.04497630331754
3225,K562_n1,d5,96h,5Aza2d,1.03554502369668
3226,K562_n1,d6,96h,5Aza2d,0.91260663507109
3227,K562_n1,d7,96h,5Aza2d,0.779383886255924
3228,K562_n1,d8,96h,5Aza2d,0.706350710900474
3229,K562_n1,d9,96h,5Aza2d,0.651184834123223
3230,K562_n1,d10,96h,5Aza2d,0.578483412322275
3231,K562_n2,d1,96h,5Aza2d,0.950240549828179
3232,K562_n2,d2,96h,5Aza2d,0.941672394043528
3233,K562_n2,d3,96h,5Aza2d,0.967605956471936
3234,K562_n2,d4,96h,5Aza2d,1.00774341351661
3235,K562_n2,d5,96h,5Aza2d,0.998579610538373
3236,K562_n2,d6,96h,5Aza2d,0.877938144329897
3237,K562_n2,d7,96h,5Aza2d,0.757205040091638
3238,K562_n2,d8,96h,5Aza2d,0.695670103092784
3239,K562_n2,d9,96h,5Aza2d,0.630194730813287
3240,K562_n2,d10,96h,5Aza2d,0.528247422680412
3241,HL60_n1,d1,96h,5Aza2d,1.36673151750973
3242,HL60_n1,d2,96h,5Aza2d,1.43628404669261
3243,HL60_n1,d3,96h,5Aza2d,1.30058365758755
3244,HL60_n1,d4,96h,5Aza2d,1.31809338521401
3245,HL60_n1,d5,96h,5Aza2d,0.975194552529183
3246,HL60_n1,d6,96h,5Aza2d,0.778210116731518
3247,HL60_n1,d7,96h,5Aza2d,0.358463035019455
3248,HL60_n1,d8,96h,5Aza2d,0.134241245136187
3249,HL60_n1,d9,96h,5Aza2d,0.00194552529182879
3250,HL60_n1,d10,96h,5Aza2d,0
3251,HL60_n2,d1,96h,5Aza2d,1.1496138996139
3252,HL60_n2,d2,96h,5Aza2d,1.24131274131274
3253,HL60_n2,d3,96h,5Aza2d,1.1988416988417
3254,HL60_n2,d4,96h,5Aza2d,1.08156370656371
3255,HL60_n2,d5,96h,5Aza2d,0.88030888030888
3256,HL60_n2,d6,96h,5Aza2d,0.777509652509653
3257,HL60_n2,d7,96h,5Aza2d,0.378861003861004
3258,HL60_n2,d8,96h,5Aza2d,0.0955598455598456
3259,HL60_n2,d9,96h,5Aza2d,0
3260,HL60_n2,d10,96h,5Aza2d,0
3261,THP1_n2,d1,96h,5Aza2d,1.0830899385638
3262,THP1_n2,d2,96h,5Aza2d,1.0576090240709
3263,THP1_n2,d3,96h,5Aza2d,1.04310605297613
3264,THP1_n2,d4,96h,5Aza2d,1.04078960620405
3265,THP1_n2,d5,96h,5Aza2d,0.970087622117031
3266,THP1_n2,d6,96h,5Aza2d,0.834726558565817
3267,THP1_n2,d7,96h,5Aza2d,0.593513949038171
3268,THP1_n2,d8,96h,5Aza2d,0.436398428844798
3269,THP1_n2,d9,96h,5Aza2d,0.359552825057911
3270,THP1_n2,d10,96h,5Aza2d,0.300735220062443
3271,THP1_n1,d1,96h,5Aza2d,1.04903135610146
3272,THP1_n1,d2,96h,5Aza2d,1.02686239265029
3273,THP1_n1,d3,96h,5Aza2d,1.03475134811264
3274,THP1_n1,d4,96h,5Aza2d,1.01428000798882
3275,THP1_n1,d5,96h,5Aza2d,0.944178150589175
3276,THP1_n1,d6,96h,5Aza2d,0.806470940683044
3277,THP1_n1,d7,96h,5Aza2d,0.56041541841422
3278,THP1_n1,d8,96h,5Aza2d,0.433293389255043
3279,THP1_n1,d9,96h,5Aza2d,0.356600758937487
3280,THP1_n1,d10,96h,5Aza2d,0.319852206910326
3281,BULK1_n1,d1,96h,5Aza2d,0.945629973941827
3282,BULK1_n1,d2,96h,5Aza2d,0.89788013240369
3283,BULK1_n1,d3,96h,5Aza2d,0.872244524262272
3284,BULK1_n1,d4,96h,5Aza2d,0.775899711247271
3285,BULK1_n1,d5,96h,5Aza2d,0.6827241355025
3286,BULK1_n1,d6,96h,5Aza2d,0.496091274033383
3287,BULK1_n1,d7,96h,5Aza2d,0.324459468976688
3288,BULK1_n1,d8,96h,5Aza2d,0.249665469399253
3289,BULK1_n1,d9,96h,5Aza2d,0.20987393478414
3290,BULK1_n1,d10,96h,5Aza2d,0.171631805056694
3291,BULK1_n2,d1,96h,5Aza2d,1.14232475598935
3292,BULK1_n2,d2,96h,5Aza2d,1.17142857142857
3293,BULK1_n2,d3,96h,5Aza2d,1.1131322094055
3294,BULK1_n2,d4,96h,5Aza2d,1.0055900621118
3295,BULK1_n2,d5,96h,5Aza2d,0.876486246672582
3296,BULK1_n2,d6,96h,5Aza2d,0.539574090505768
3297,BULK1_n2,d7,96h,5Aza2d,0.34472049689441
3298,BULK1_n2,d8,96h,5Aza2d,0.280567879325643
3299,BULK1_n2,d9,96h,5Aza2d,0.218012422360248
3300,BULK1_n2,d10,96h,5Aza2d,0.186601597160603
3301,BULK2_n1,d1,96h,5Aza2d,1.06378881489208
3302,BULK2_n1,d2,96h,5Aza2d,1.12581240471797
3303,BULK2_n1,d3,96h,5Aza2d,0.988365562063709
3304,BULK2_n1,d4,96h,5Aza2d,0.897135521142582
3305,BULK2_n1,d5,96h,5Aza2d,0.73810479017893
3306,BULK2_n1,d6,96h,5Aza2d,0.51945759447966
3307,BULK2_n1,d7,96h,5Aza2d,0.369894888871058
3308,BULK2_n1,d8,96h,5Aza2d,0.280831260531172
3309,BULK2_n1,d9,96h,5Aza2d,0.219128620717323
3310,BULK2_n1,d10,96h,5Aza2d,0.183503169381369
3311,BULK2_n2,d1,96h,5Aza2d,1.22672096483671
3312,BULK2_n2,d2,96h,5Aza2d,1.15968360873992
3313,BULK2_n2,d3,96h,5Aza2d,1.08520635915107
3314,BULK2_n2,d4,96h,5Aza2d,1.00446393609523
3315,BULK2_n2,d5,96h,5Aza2d,0.774767013861696
3316,BULK2_n2,d6,96h,5Aza2d,0.528937269950662
3317,BULK2_n2,d7,96h,5Aza2d,0.354530503563317
3318,BULK2_n2,d8,96h,5Aza2d,0.282481008692928
3319,BULK2_n2,d9,96h,5Aza2d,0.210509828490876
3320,BULK2_n2,d10,96h,5Aza2d,0.156237763333072
3321,BULK3_n1,d1,96h,5Aza2d,1.04640007379733
3322,BULK3_n1,d2,96h,5Aza2d,1.03044140030441
3323,BULK3_n1,d3,96h,5Aza2d,1.03546884368802
3324,BULK3_n1,d4,96h,5Aza2d,1.00230616668973
3325,BULK3_n1,d5,96h,5Aza2d,0.91162769244961
3326,BULK3_n1,d6,96h,5Aza2d,0.727641713943084
3327,BULK3_n1,d7,96h,5Aza2d,0.511646141783128
3328,BULK3_n1,d8,96h,5Aza2d,0.425072644250726
3329,BULK3_n1,d9,96h,5Aza2d,0.331257783312578
3330,BULK3_n1,d10,96h,5Aza2d,0.273096259397629
3331,BULK3_n2,d1,96h,5Aza2d,1.01999002765061
3332,BULK3_n2,d2,96h,5Aza2d,1.02955441729749
3333,BULK3_n2,d3,96h,5Aza2d,0.99279271111917
3334,BULK3_n2,d4,96h,5Aza2d,0.97688228094828
3335,BULK3_n2,d5,96h,5Aza2d,0.900321834912289
3336,BULK3_n2,d6,96h,5Aza2d,0.707266216399982
3337,BULK3_n2,d7,96h,5Aza2d,0.513847967000589
3338,BULK3_n2,d8,96h,5Aza2d,0.428131091065682
3339,BULK3_n2,d9,96h,5Aza2d,0.325687865463941
3340,BULK3_n2,d10,96h,5Aza2d,0.273786319749785
3341,BULK4_n1,d1,96h,5Aza2d,1.01176596427425
3342,BULK4_n1,d2,96h,5Aza2d,1.01871857952722
3343,BULK4_n1,d3,96h,5Aza2d,0.982244090277035
3344,BULK4_n1,d4,96h,5Aza2d,0.836560059899454
3345,BULK4_n1,d5,96h,5Aza2d,0.696438121724249
3346,BULK4_n1,d6,96h,5Aza2d,0.492245159910151
3347,BULK4_n1,d7,96h,5Aza2d,0.294790886725853
3348,BULK4_n1,d8,96h,5Aza2d,0.204620815060434
3349,BULK4_n1,d9,96h,5Aza2d,0.164937426462723
3350,BULK4_n1,d10,96h,5Aza2d,0.141619424537384
3351,BULK4_n2,d1,96h,5Aza2d,1.14364508393285
3352,BULK4_n2,d2,96h,5Aza2d,1.13669064748201
3353,BULK4_n2,d3,96h,5Aza2d,1.04760191846523
3354,BULK4_n2,d4,96h,5Aza2d,0.893045563549161
3355,BULK4_n2,d5,96h,5Aza2d,0.758872901678657
3356,BULK4_n2,d6,96h,5Aza2d,0.592326139088729
3357,BULK4_n2,d7,96h,5Aza2d,0.348081534772182
3358,BULK4_n2,d8,96h,5Aza2d,0.239088729016787
3359,BULK4_n2,d9,96h,5Aza2d,0.177697841726619
3360,BULK4_n2,d10,96h,5Aza2d,0.153597122302158
3361,BULK5_n1,d1,96h,5Aza2d,1.03390536102502
3362,BULK5_n1,d2,96h,5Aza2d,1.02016744530274
3363,BULK5_n1,d3,96h,5Aza2d,1.01096257921273
3364,BULK5_n1,d4,96h,5Aza2d,0.984689393588973
3365,BULK5_n1,d5,96h,5Aza2d,0.886534992367825
3366,BULK5_n1,d6,96h,5Aza2d,0.70451917294972
3367,BULK5_n1,d7,96h,5Aza2d,0.546278736296776
3368,BULK5_n1,d8,96h,5Aza2d,0.451315972061612
3369,BULK5_n1,d9,96h,5Aza2d,0.374161617096073
3370,BULK5_n1,d10,96h,5Aza2d,0.313613025579352
