ensembl,symbol,BULK1,BULK2,BULK3,BULK4,BULK5,BULK6,HL60,K562,SUDHL4,THP1
ENSG00000150433,TMEM218,17.06087492,19.90145641,17.47113137,17.35191964,21.89616055,16.66920552,14.12899702,16.47605135,10.74063801,22.93254561
ENSG00000149557,FEZ1,6.177918735,5.445672151,7.729853557,4.390244728,9.803374829,9.461729352,0.284926393,7.948600608,0.201960715,11.71836275
ENSG00000149547,EI24,278.7700593,257.6099964,279.2222585,290.4213407,349.3797556,309.0167069,192.3253153,368.4451688,215.1248813,361.0997439
ENSG00000254671,---,0,0,0.049870023,0,0.215243759,0,0,0.07059148,0.128520455,0.045834535
ENSG00000134910,STT3A,252.7764321,325.3739604,284.1095207,201.7041875,227.2778416,220.8708069,478.9612668,240.6463541,114.438285,247.1245338
ENSG00000149554,CHEK1,80.31294356,82.08113115,84.72916899,82.35034809,78.13348441,76.99731455,99.27170743,109.5720947,81.02296671,60.05851886
ENSG00000134940,ACRV1,0.150015687,0.099012221,0.116363387,0.209059273,0,0.199355724,0,0,0,0.168059961
ENSG00000198331,HYLS1,12.1785462,13.64388404,12.35114235,19.40450159,16.53463419,13.66353461,5.447122221,4.64491936,8.096788652,30.02162034
ENSG00000110060,PUS3,24.56165925,24.25799413,23.25605404,23.54767627,22.87454127,24.55142414,24.38634717,36.72168771,21.83011725,19.75468453
ENSG00000064309,CDON,3.695841009,2.712934853,4.305445315,5.644600365,3.26779161,3.419717416,1.02238294,0.465903766,3.2497315,10.77111569
ENSG00000254759,NAP1L1P1,0.47732264,0.534665993,0.482076889,1.235350248,1.271894938,0.506056837,0.653654666,0.38119399,0.752762664,0.351398101
ENSG00000165526,RPUSD4,49.9279481,52.65469909,48.92249251,44.90973287,48.5472514,47.24730654,63.67266867,65.07122593,43.6051543,39.76909809
ENSG00000197798,FAM118B,18.9428899,19.38659286,18.3355451,19.86063091,19.74372296,19.98157755,21.87229076,25.45528756,18.41514517,15.26290011
ENSG00000182934,SRPRA,274.0241085,283.5115934,266.4887793,224.5106536,209.0016897,230.4398816,452.2452273,215.1204751,182.0767643,305.4871749
ENSG00000110074,FOXRED1,35.3627887,37.01076818,34.59317259,29.89547601,45.69037969,46.72591465,30.92289384,43.10315747,29.90854584,39.09685824
ENSG00000150455,TIRAP,6.014265259,5.089228156,7.197906646,4.12416929,4.089631416,5.32126432,7.693012613,5.633200075,0.569162014,14.25454034
ENSG00000255062,---,0.204566846,0.297036663,0.182856751,0.323091603,0.058702843,0.138015501,0.150843385,0.183537847,0.128520455,0
ENSG00000110063,DCPS,56.77411853,68.41744466,47.26015842,50.26925241,51.56066402,45.77514119,75.57253567,25.82236325,41.47538677,82.15076467
ENSG00000110080,ST3GAL4,61.38369145,99.34886248,60.12662434,39.36015945,38.68517373,39.54910859,149.8545224,13.14413351,4.828697087,75.91726792
ENSG00000149571,KIRREL3,0.150015687,0.178221998,0.315843479,0.095026942,0.293514216,0.260695946,0.452530154,0,0,0.504179884
ENSG00000254607,LOC101929427,0.095464528,0.099012221,0.083116705,0,0,0,0.117322632,0,0.055080195,0
ENSG00000254612,DNAJB6P1,2.823022468,1.643602867,5.967779413,3.059867538,8.551047505,3.481057639,2.933065811,6.254405096,4.975577607,3.437590115
ENSG00000134954,ETS1,102.4061629,37.36721218,25.84929523,237.6243716,56.17862103,54.9761746,33.43695025,0.042354888,435.0784596,38.02738576
ENSG00000151702,FLI1,70.95741982,65.28865848,58.76351038,94.66583979,53.83050729,56.17230894,65.68391379,0,78.15879658,121.5684647
ENSG00000254703,SENCR,1.131936545,1.643602867,1.313243938,1.653468794,1.976329057,0.966108508,0.351967897,0,0.495721754,4.659844379
ENSG00000151704,KCNJ1,0,0,0,0.209059273,0.097838072,0.046005167,0,0,0.569162014,0.168059961
ENSG00000120457,KCNJ5,0.122740107,0.138617109,0.382336843,0.437123934,0.215243759,0.260695946,0,0,0,1.054194302
ENSG00000174370,C11orf45,1.81382603,1.802022421,2.942331354,1.919544232,2.132869973,1.548840623,0.050281128,0,0,8.051599959
ENSG00000134909,ARHGAP32,4.759588606,2.237676193,7.330893374,5.720621919,4.402713247,3.634408195,1.558714974,0,0.091800325,22.10752399
ENSG00000170322,NFRKB,51.10079801,33.68395756,51.31625362,46.62021783,46.47308427,44.36431607,45.57146252,58.35091707,55.46575628,64.24473971
ENSG00000170325,PRDM10,19.89753518,9.921024537,14.97763023,33.50649981,13.91257386,15.04368962,15.26870259,12.80529441,51.46326211,19.1435574
ENSG00000084234,APLP2,642.9263199,568.1519261,732.5740138,604.8084761,622.3088417,577.7788927,515.3312828,279.0198824,158.1352396,1518.513418
ENSG00000149418,ST14,103.4699105,68.45704955,61.62272503,135.0332848,92.88746569,78.16277878,4.340937401,0,142.4557441,209.7235534
ENSG00000196323,ZBTB44,65.2840993,68.21942022,64.51518636,101.2417042,57.2352722,66.0480848,89.51716856,46.97157055,104.6707304,64.03084521
ENSG00000134917,ADAMTS8,0.422771481,0.297036663,0.382336843,0.551156265,0.52832559,0.935438396,0,0,0,2.154223139
ENSG00000166106,ADAMTS15,6.42339895,3.544637509,7.231153328,6.366805126,7.220449724,5.351934431,0,0,0,26.44652662
ENSG00000255455,---,1.104660966,1.366368649,1.113763846,1.995565786,1.937193828,0.966108508,0.351967897,0.522376949,1.340284743,1.298645155
ENSG00000120451,SNX19,41.99075449,26.27784343,46.7282115,40.76655819,42.40302047,44.73235741,20.8666682,65.91832369,43.89891534,54.16114204
ENSG00000182667,NTM,0.150015687,0.178221998,0.182856751,0.095026942,0.17610853,0.046005167,0,0,0.055080195,0.137503605
ENSG00000080854,IGSF9B,0.177291266,0.178221998,0.049870023,0.437123934,0,0.046005167,0.150843385,0,0.789482794,0
ENSG00000166086,JAM3,0.750078434,0.415851328,0.581816934,0.095026942,0.724001734,1.180799287,0.117322632,1.369474705,0,0
ENSG00000254481,---,0.150015687,0.257431774,0.149610069,0.323091603,0.17610853,0.138015501,0.050281128,0.211774439,0.128520455,0
ENSG00000151503,NCAPD3,103.7153907,81.01179916,122.8963599,85.73330723,87.8781564,93.03778279,125.2502903,107.5390601,83.48321542,131.8354005
ENSG00000151502,VPS26B,97.25107837,111.0719094,97.063688,58.59361254,86.07793587,78.13210867,158.4023142,77.94711182,11.25471983,124.0740859
ENSG00000151500,THYN1,50.03705042,75.22948546,48.88924583,39.47419178,45.0250808,52.15452436,83.24878791,52.0259205,26.53029388,38.14961119
ENSG00000151498,ACAD8,9.914673114,13.24783516,14.04672313,10.92809835,12.97332837,13.54085416,13.65970649,10.68755002,9.12495229,14.56010391
ENSG00000149328,GLB1L2,6.914359379,5.485277039,11.1542618,0.323091603,16.96512171,17.4359583,0,34.6886531,0,0.198616318
ENSG00000109956,B3GAT1,0.231842425,0.257431774,0.049870023,0,0.215243759,0.322036169,0,0.522376949,0,0
ENSG00000254573,---,0.150015687,0,0,0,0.410919903,0,0,0.268247623,0,0
ENSG00000251226,LINC02714,0.122740107,0.059407333,0.083116705,0,0.332649445,0.10734539,0,0.098828071,0,0
ENSG00000226210,WASH8P,5.223273456,6.43579436,5.502325865,5.036427935,6.202933774,6.946780221,4.575582665,3.487219094,5.122458127,9.02940337
ENSG00000120645,IQSEC3,0.095464528,0.099012221,0.083116705,0.095026942,0,0.046005167,0,0,0.091800325,0.229172674
ENSG00000111181,SLC6A12,0.259118004,0.059407333,0.049870023,0.323091603,0.058702843,0,0,0,0.128520455,0.229172674
ENSG00000010379,SLC6A13,0,0,0.116363387,0,0.17610853,0,0,0,0.055080195,0.106947248
ENSG00000261799,---,1.431967919,2.31688597,1.246750574,4.200190844,3.111250694,2.284923296,2.664899794,1.058872195,2.772369811,0.962525232
ENSG00000073614,KDM5A,78.81278669,56.85281725,76.08503168,100.4434779,48.93860369,54.94550449,108.6239973,72.41273982,175.9445026,47.9276453
ENSG00000120647,CCDC77,8.005382555,9.84181476,7.064919918,9.673742713,9.333752083,9.523069575,10.17354827,11.33699163,11.87896204,3.559815542
ENSG00000139044,B4GALNT3,9.723744058,4.099105946,1.678957439,21.95122364,7.103044038,6.394718217,0.050281128,0.042354888,37.25257183,4.10982996
ENSG00000171840,NINJ2,15.47889131,8.099199672,4.804145544,29.51536824,12.81678745,9.768430466,3.435877093,1.934206542,46.39588418,10.37388306
ENSG00000177406,NINJ2-AS1,1.622896975,1.445578425,2.443631125,1.767501124,2.524222261,2.192912962,0.419009402,2.866014073,1.413725003,3.070913836
ENSG00000060237,WNK1,227.9283793,107.4282597,209.3709797,277.4596658,161.6480628,168.4862567,150.3573337,139.7005382,438.2363908,334.7296082
ENSG00000002016,RAD52,1.84110161,2.396095746,2.343891079,3.363953753,2.21114043,2.990335857,5.212476956,3.1201434,5.489659426,0.962525232
ENSG00000250132,---,0.831905172,1.524788202,1.213503892,0.779220926,1.115354022,1.426160178,1.290548957,1.90596995,1.523885393,0.901412519
ENSG00000082805,ERC1,31.21690063,14.31716715,19.53242566,43.92145267,15.79106484,16.0864734,28.87812796,20.99390605,86.16378491,17.58518321
ENSG00000111186,WNT5B,1.677448133,2.118861528,2.510124488,0.24707005,5.341958739,3.542397861,0.251405641,5.604963484,0.238680845,0
ENSG00000171823,FBXL14,11.27845208,7.505126346,5.967779413,10.24390437,6.163798545,7.038790555,13.08985371,3.797821605,18.78234646,5.27097151
ENSG00000006831,ADIPOR2,130.9091434,110.873885,119.3057182,144.9921084,108.6198277,126.3761938,159.4079367,144.1901563,190.1551929,89.5148466
ENSG00000151062,CACNA2D4,10.78749165,9.326951211,9.924134567,10.43395825,8.198830446,6.732089442,3.033628068,0,0.936363313,30.44940933
ENSG00000235049,LINC00940,0,0,0,0.323091603,0.17610853,0.046005167,0,0,0.312121104,0
ENSG00000151065,DCP1B,9.341885946,8.812087662,7.231153328,13.58885273,7.298720182,9.277708684,12.48648017,5.887329402,20.36131205,8.387719881
ENSG00000004478,FKBP4,392.1546429,391.1972849,248.435831,501.4571738,276.4708243,290.1239183,537.5220207,303.0209855,718.7047433,84.25915327
ENSG00000258325,ITFG2-AS1,0.286393584,0.297036663,0.049870023,0.475134711,0.332649445,0.138015501,0.117322632,0.127064663,0.679322404,0.076390891
ENSG00000258092,---,0.068188949,0.059407333,0,0.133037719,0,0,0.117322632,0.042354888,0.165240585,0
ENSG00000111203,ITFG2,15.77892269,17.36674355,10.55582152,20.01267402,10.35126803,12.71276116,25.92830177,9.219247241,31.96487311,6.004324068
ENSG00000053702,NRIP2,0,0.099012221,0.049870023,0.095026942,0,0.076675278,0.419009402,0,0.128520455,0
ENSG00000111206,FOXM1,155.9754008,118.5572333,91.27876534,228.6158175,111.7897812,121.9596978,152.7037863,81.02490033,349.9244783,94.12885645
ENSG00000171792,RHNO1,44.85469033,49.48630802,39.24770806,48.59677823,39.89836582,41.08261416,61.02452925,42.9902111,49.26005432,28.76880972
ENSG00000078246,TULP3,19.10654337,11.30719563,11.61971535,25.79031211,13.36468065,15.31972062,11.98366889,18.62203233,43.9723556,7.257134688
ENSG00000197905,TEAD4,12.26037294,12.17850317,16.5069776,3.211910645,24.43995042,23.26327946,0,35.56398744,1.156684093,10.40443942
ENSG00000250899,---,1.81382603,0.930714877,2.244151033,0.513145488,3.26779161,2.959665746,0,6.62148079,0,1.665321434
ENSG00000234589,---,0.204566846,0.059407333,0.249350115,0.24707005,0.215243759,0.260695946,0.117322632,0.211774439,0.238680845,0.198616318
ENSG00000011105,TSPAN9,1.459243498,0.732690435,0.714803662,2.489705885,1.976329057,1.579510735,0,1.764786991,4.608376308,0.106947248
ENSG00000227081,---,211.1266224,238.4016255,172.6998895,244.7323869,243.3232854,167.2901224,177.8108297,122.278561,134.3038753,361.1608566
ENSG00000130038,CRACR2A,17.11542608,10.99035652,11.08776844,26.17041987,12.22975902,12.2833796,22.74383032,9.134537466,45.03723937,5.36264058
ENSG00000111224,PARP11,9.669192899,9.128926769,6.233752869,17.31390886,4.441848475,6.732089442,17.68219675,1.708313807,23.99660492,3.437590115
ENSG00000256356,---,0.422771481,0.178221998,0.216103433,0.171048496,0.293514216,0.322036169,0.117322632,0.183537847,0.459001624,0.44306717
ENSG00000256164,---,0,0.138617109,0.049870023,0,0,0.076675278,0.050281128,0.155301255,0,0
ENSG00000118971,CCND2,32.63523076,154.9937306,33.23005863,21.00095422,24.16600382,45.37642975,147.2399037,30.56611069,0.238680845,0.106947248
ENSG00000078237,TIGAR,10.51473586,6.950657909,3.075318082,25.638269,5.928987172,6.088017104,5.849371246,2.35775542,40.44722313,2.031997713
ENSG00000047621,C12orf4,39.89053488,31.42647892,27.84409615,62.54673334,28.78396083,28.17049728,40.40926669,28.70249562,86.71458686,21.49639685
ENSG00000111247,RAD51AP1,29.0075787,28.13927319,26.34799546,46.77226094,20.33075139,27.71044561,43.05740611,26.64122442,66.81227643,17.49351414
ENSG00000010219,DYRK4,8.414516246,17.92121199,7.896086967,13.70288506,5.968122401,8.817657014,21.73820775,5.887329402,18.01122374,2.184779496
ENSG00000111254,AKAP3,0.47732264,0.297036663,0.349090161,0.703199372,0.254378988,0.414046503,0.251405641,0.6917965,0.899643184,0
ENSG00000139180,NDUFA9,16.13350522,29.36702473,11.22075516,24.04181637,16.73031034,15.87178263,24.45338868,16.50428794,25.79589128,5.820985929
ENSG00000130035,GALNT8,0,0.099012221,0.049870023,0.057016165,0,0,0.251405641,0.042354888,0.055080195,0
ENSG00000256988,LOC105369614,0.47732264,0.178221998,0.083116705,0.665188595,0,0.076675278,0.217884889,0,1.413725003,0
ENSG00000256417,---,0.068188949,0.217826886,0.182856751,0,0.17610853,0.168685612,0,0.437667174,0,0
ENSG00000110799,VWF,0.231842425,0.217826886,0.482076889,0.323091603,0.058702843,0.291366058,0.08380188,0,0,1.818103217
ENSG00000010278,CD9,0.286393584,0.495061105,0.548570252,0.627177818,0.802272192,1.180799287,0.284926393,0.6917965,0.055080195,1.298645155
ENSG00000008323,PLEKHG6,0.095464528,0,0.116363387,0,0,0.138015501,0,0.042354888,0,0
ENSG00000067182,TNFRSF1A,67.76617703,97.52703761,75.35360468,39.51220256,66.62772713,61.14086698,122.2334226,53.69187942,0.569162014,99.10954257
ENSG00000111319,SCNN1A,0.095464528,0,0.216103433,0.057016165,0.136973301,0.046005167,0.284926393,0.098828071,0,0.168059961
ENSG00000111321,LTBR,32.06244359,41.52572546,37.68511401,13.05670185,44.35978191,40.68390271,47.91791517,48.69400266,0,33.84116491
ENSG00000213942,RPL31P10,4.677761868,6.277374807,4.371938679,3.782072298,5.107147366,3.726418529,5.514163725,2.35775542,2.074687342,6.095993138
ENSG00000215039,CD27-AS1,0.831905172,1.485183314,0.714803662,1.159328694,1.350165396,0.935438396,1.189986701,0.042354888,0.752762664,1.390314224
ENSG00000139193,CD27,101.4787932,37.08997796,0,229.1859791,59.23116888,51.57179224,0,0,378.6028998,0.045834535
ENSG00000139192,TAPBPL,5.632407147,5.762511258,4.770898862,4.428255505,5.146282595,3.849098975,6.318661776,0.494140357,0.862923054,14.43787848
ENSG00000139190,VAMP1,5.386926932,2.079256639,0.814543708,10.66202291,2.445951804,2.990335857,1.994484752,0.861216052,16.72601919,0.62640531
ENSG00000111639,MRPL51,147.792727,178.5982441,95.46784727,229.6040977,122.9824567,129.2898544,176.3023958,99.88694369,274.9786931,55.90285436
ENSG00000010292,NCAPD2,307.1093863,212.3020041,256.6145148,315.3183995,190.1385094,209.890907,412.8918643,283.0012419,509.4000026,160.2222557
ENSG00000239002,SCARNA10,0.150015687,0.099012221,0.51532357,0.36110238,0.293514216,0.199355724,0.284926393,0.07059148,0.789482794,0.076390891
ENSG00000255966,---,0,0.059407333,0.182856751,0.095026942,0,0.230025835,0,0.042354888,0.091800325,0
ENSG00000111640,GAPDH,8274.006099,9530.54014,5594.834758,9179.583608,6644.516129,6652.730529,10529.01909,5875.653571,11240.56422,5107.174161
ENSG00000269968,---,3.614014271,2.633725077,1.778697485,3.439975307,2.328546117,0.904768285,10.67635955,1.341238113,2.184847731,1.665321434
ENSG00000010295,IFFO1,6.287021053,7.386311681,2.975578036,7.697182316,3.502602983,3.174356525,7.458367348,0,10.26327632,6.646007556
ENSG00000111641,NOP2,110.4524588,103.7450051,71.76296303,132.6766167,73.04590466,89.38803954,158.6369594,83.82032293,200.5837098,28.76880972
ENSG00000111642,CHD4,507.257588,347.7111174,510.3864382,509.9335771,445.8089595,470.985565,500.7162349,809.2748409,850.7136104,283.1810346
ENSG00000247853,---,0.122740107,0.059407333,0.182856751,0.171048496,0.058702843,0.10734539,0.150843385,0.127064663,0.459001624,0
ENSG00000184574,LPAR5,13.76052981,10.51509786,11.32049521,15.79347779,18.1783138,17.71198931,5.983454255,22.09513313,20.39803218,8.234938098
ENSG00000111644,ACRBP,3.177605001,0.891109988,1.745450803,4.162180067,2.445951804,2.898325523,0.586613162,1.736550399,4.094294488,5.637647789
ENSG00000111653,ING4,6.177918735,8.257619225,7.463880102,8.951537953,7.964019073,8.357605344,9.570174732,8.061546975,7.766307483,6.829345696
ENSG00000126746,ZNF384,48.42779123,44.29806764,34.65966595,56.46500904,41.15069314,34.58055055,55.15839763,40.59010079,82.01441022,30.5410784
ENSG00000139200,PIANP,1.131936545,0.37624644,0,2.071587339,0.489190361,0.628737283,0,0,3.2497315,0
ENSG00000111652,COPS7A,32.77160865,30.91161537,24.91838813,38.98005168,30.70158704,32.8323542,35.64931989,23.42225295,40.55738352,32.64946701
ENSG00000269892,---,0,0,0,0.095026942,0.17610853,0.10734539,0,0,0.055080195,0.045834535
ENSG00000089693,MLF2,136.3915348,126.5970257,84.92864908,145.6382916,122.5519692,121.4383059,129.5074258,117.4783404,186.6667806,49.88325212
ENSG00000159335,PTMS,64.13852497,59.54594966,68.97024174,42.8951617,134.8795663,116.2857272,5.245997708,169.3207231,59.46825044,17.89074678
ENSG00000089692,LAG3,0.095464528,0.257431774,0.182856751,0.057016165,0.215243759,0.10734539,0.08380188,0.098828071,0,0.412510814
ENSG00000010610,CD4,145.201547,169.40991,146.933711,105.1568142,89.28702464,81.59783125,274.048909,0,1.193404223,275.8780654
ENSG00000250510,GPR162,1.077385386,0.574270881,0.581816934,0.171048496,0.606596047,0.352706281,0.050281128,0.409430582,0,1.023637945
ENSG00000110811,P3H3,3.368534056,7.029867686,3.308044856,1.197339471,3.893955271,2.990335857,7.290763588,4.108424115,0.055080195,1.084750659
ENSG00000111664,GNB3,8.550894143,4.811993937,0.049870023,28.83117425,7.768342928,4.769202315,0.217884889,0.268247623,45.84508223,0
ENSG00000111665,CDCA3,40.81790458,41.44651568,23.45553413,55.36269651,38.29382144,38.69034547,44.06302867,29.29546405,67.62011929,14.86566748
ENSG00000111667,USP5,155.6208183,137.6467895,112.3904084,163.3513136,120.2821259,117.6352121,203.186039,148.5103549,250.9637281,56.02507979
ENSG00000111669,TPI1,1408.906416,1658.197269,997.2508489,1641.210318,1201.431958,1287.57728,1783.019087,1173.639822,2135.624397,783.57193
ENSG00000111671,SPSB2,1.868377189,2.475305523,1.678957439,2.679759769,2.445951804,2.070232516,2.262650769,1.538894256,3.506772409,0.993081589
ENSG00000240370,RPL13P5,0.422771481,0.693085546,0.814543708,0.665188595,1.350165396,0.904768285,1.189986701,1.934206542,0.569162014,0.381954457
ENSG00000010626,LRRC23,6.068816418,6.237769918,3.607264993,9.825785821,4.872335993,5.474614876,5.178956204,4.108424115,13.75168866,2.612568488
ENSG00000248593,DSTNP2,1.322865601,1.802022421,2.144410987,1.805511901,2.328546117,2.468943964,2.698420546,3.57192887,1.009803573,0.473623527
ENSG00000111674,ENO2,16.51536333,9.089321881,11.91893549,19.21444771,16.76944557,19.5828661,5.313039212,28.61778585,30.97342961,5.332084223
ENSG00000111676,ATN1,30.97142041,24.0203648,44.899644,13.05670185,50.23006624,43.41354262,10.34115203,66.00303347,5.195898387,54.74171281
ENSG00000111678,C12orf57,29.9349484,45.8030534,27.57812269,23.88977326,44.86853989,32.98570476,29.41445999,19.44089349,11.73208152,51.19717545
ENSG00000272173,---,0,0.257431774,0.116363387,0.133037719,0.058702843,0.10734539,0.117322632,0.352957398,0.128520455,0.320841744
ENSG00000111679,PTPN6,122.04458,199.3116007,111.9249548,68.47641453,48.03849342,65.89473424,342.7664509,1.284764929,10.15311593,143.2940342
